,yelpID,Phone,alias,name,category,rating,review_count,address,city,state,zipcode
1711,Xg9_STGCyd_vv8xnXRE8EQ,(253) 735-1715,draft-choice-sports-bar-and-grill-auburn,Draft Choice Sports Bar & Grill,American (Traditional),3.0,35,32201 Kent Black Diamond Rd SE,Auburn,WA,98092
1712,O0aWEb3FURE4tp_wTptl7A,(206) 323-6303,toshios-teriyaki-seattle,Toshio's Teriyaki,Japanese,3.5,222,1706 Rainier Ave S,Seattle,WA,98144
1713,v5sUhe4EpXQmEQOSJF3pLQ,(206) 324-2527,amys-merkato-seattle-2,Amy's Merkato,International Grocery,4.5,11,2922 E Cherry St,Seattle,WA,98122
1714,lAmbAEwGw63Db-uX8ijC2Q,(206) 262-9581,rocky-mountain-chocolate-factory-seattle,Rocky Mountain Chocolate Factory,Chocolatiers & Shops,4.0,152,1419 1st Ave,Seattle,WA,98101
1715,lOFGPjRTtcygTxGAYqMQ2g,(206) 900-3261,marc-blackwell-this-life-seattle,"Marc Blackwell, This Life!","Interior Design, Wine Bars",5.0,6,420 Virginia St,Seattle,WA,98101
1716,mjratBWlXePYO79V23MC5g,(206) 283-4548,paragon-seattle-seattle,Paragon Seattle,"American (New), Pubs, Music Venues",3.0,284,2125 Queen Anne Ave N,Seattle,WA,98109
1717,7kXD1IjmqrhWiaLEMWaBSg,(253) 939-5000,aurburn-adventist-academy-auburn,Aurburn Adventist Academy,"Elementary Schools, Middle Schools & High Schools, Child Care & Day Care",5.0,1,5000 Auburn Way S,Auburn,WA,98092
1718,OnnlCcOBTO6oobr6RRvjRg,(206) 784-7020,scandinavian-specialties-seattle,Scandinavian Specialties,"Specialty Food, Scandinavian",4.0,45,6719 15th Ave NW,Seattle,WA,98117
1719,bSJH3WpeHTb1tm9IHllm7A,(206) 232-3125,mercer-island-beach-club-mercer-island,Mercer Island Beach Club,Sports Clubs,4.5,4,8326 Avalon Dr,Mercer Island,WA,98040
1720,OewTGtTaJ5SB_ZUUApQK_w,(206) 932-2556,alki-mail-and-dispatch-seattle-2,Alki Mail & Dispatch,"Couriers & Delivery Services, Post Offices, Notaries",4.0,54,4701 Admiral Way SW,Seattle,WA,98116
1721,SJTPzzir65kTfCrA3-tVqw,(206) 244-2108,little-caesars-pizza-burien,Little Caesars Pizza,Pizza,1.5,10,14400 Ambaum Blvd SW,Burien,WA,98166
1722,a84AgqGemRcwEHNR_FkcQg,(206) 937-7335,puerto-vallarta-restaurant-seattle,Puerto Vallarta Restaurant,Mexican,2.5,205,4727 California Ave SW,Seattle,WA,98116
1723,9OKFlSmYP0u1ugObJzhpxA,(206) 623-1016,collins-pub-seattle,Collins Pub,"Pubs, American (Traditional)",3.5,235,526 2nd Ave,Seattle,WA,98104
1724,GWjZ-sok2E6RZ0_9GKU-Lg,(206) 824-1776,kaihana-sushisaki-des-moines,Kaihana SushiSaki,"Sushi Bars, Japanese, Burgers",3.5,97,21816 Marine View Dr S,Des Moines,WA,98198
1725,_eo6NuYUrqjTkUOdvm9m5w,(206) 923-3378,taco-time-seattle-3,Taco Time,Mexican,3.5,93,3500 SW Avalon Way,Seattle,WA,98126
1726,t09uh3l12ykJApZXOa3RzA,(206) 329-8005,cafe-lago-seattle,Cafe Lago,"Italian, Pizza, Desserts",3.5,191,2305 24th Ave E,Seattle,WA,98112
1727,cBcl7yuOo6Mon50vnJiYGw,(206) 431-9411,the-pancake-chef-seatac,The Pancake Chef,"Breakfast & Brunch, American (Traditional), Creperies",4.0,344,15215 Military Rd S,SeaTac,WA,98188
1728,aeWtb0bNxDr4aWjnoCVSRw,(206) 784-6611,ballard-smoke-shop-seattle,Ballard Smoke Shop,"American (Traditional), Dive Bars, Breakfast & Brunch",4.0,154,5439 Ballard Ave NW,Seattle,WA,98107
1729,OY1Ed46jZcrAFPqOvh5_Aw,(206) 682-6830,bush-garden-seattle,Bush Garden,"Karaoke, Lounges",3.5,165,614 Maynard Ave S,Seattle,WA,98104
1730,c62hdKANQ9n4v6TPzR_Qjw,(206) 325-1000,seattle-yacht-club-seattle,Seattle Yacht Club,"Boating, Venues & Event Spaces, Sailing",3.5,18,1807 E Hamlin St,Seattle,WA,98112
1731,VkNhYkhgiMCY1qLWxjcbrg,(206) 624-2697,arco-am-pm-seattle-3,Arco AM/PM,"Gas Stations, Convenience Stores",3.0,4,2200 4th Ave S,Seattle,WA,98134
1732,huHK4x8WgSPQyBgpCwi5lQ,(206) 284-6220,seattle-country-day-school-seattle,Seattle Country Day School,"Elementary Schools, Middle Schools & High Schools",5.0,1,2619 4th Ave N,Seattle,WA,98109
1733,oDNCQ98qnu_2wcKFLFNnuQ,(206) 324-0919,shell-gas-station-seattle-5,Shell Gas Station,Gas Stations,1.5,24,1500 Broadway,Seattle,WA,98122
1734,3cDHolN8i-VNo17HugS2EQ,(425) 641-6622,goldbergs-famous-delicatessen-bellevue,Goldbergs' Famous Delicatessen,"Delis, Breakfast & Brunch, Sandwiches",3.5,520,3924 Factoria Blvd SE,Bellevue,WA,98006
1735,d2GElZ_6PT1Ow--uveSLQA,(206) 623-7580,preston-gates-and-ellis-llp-seattle,"Preston Gates & Ellis, LLP",Lawyers,5.0,2,925 4th Ave,Seattle,WA,98104
1736,OB6svZI6yKpa8E6cPzqxxA,(253) 333-0990,frugals-auburn,Frugals,"Fast Food, Burgers",4.0,127,1817 Howard Rd,Auburn,WA,98002
1737,wRlfh37sQcG8VxyxnL05Jg,(206) 623-0550,zócalo-seattle-4,Zócalo,Mexican,3.5,86,224 Occidental Ave S,Seattle,WA,98104
1738,lzmE7DXvTV4bB_os3n06IA,(425) 646-2200,edible-arrangements-bellevue,Edible Arrangements,"Gift Shops, Florists, Chocolatiers & Shops",2.5,69,10455 NE 4th St,Bellevue,WA,98004
1739,wsYDBIQxnq7RtSlfa6xqBQ,(206) 992-0232,don-luchos-sandwiches-seattle,Don Lucho's Sandwiches,"Peruvian, Sandwiches, Food Trucks",4.5,46,,Seattle,WA,98117
1740,Y7bhp-dpLrUKcooSo8-bBg,(253) 839-0101,chevron-auburn,Chevron,Gas Stations,3.5,4,31980 Military Rd S,Auburn,WA,98001
1741,6-_gI9m-ObS9YFwKg9gKgA,(425) 888-1243,north-bend-bar-and-grill-north-bend,North Bend Bar & Grill,American (Traditional),3.5,481,145 E North Bend Way,North Bend,WA,98045
1742,3Xg5cTWCvWtRtWmxNLXT6w,(206) 546-2848,kaya-asian-bbq-and-grill-shoreline,Kaya Asian BBQ & Grill,Korean,3.0,2,20109 Aurora Ave N,Shoreline,WA,98133
1743,UUoIThvoh8wRl0ekGaYhYA,(206) 622-7372,tai-tung-chinese-restaurant-seattle,Tai Tung Chinese Restaurant,"Chinese, Seafood, Soup",3.5,187,659 S King St,Seattle,WA,98104
1744,5pU9Ahv7ow4XRyhjeE754A,(206) 682-7453,pike-place-market-seattle,Pike Place Market,Public Markets,4.5,3493,85 Pike St,Seattle,WA,98101
1745,3LDbfGDMlMPNJNFzIAEygQ,(206) 762-7519,via-vadi-caffe-seattle,Via Vadi Caffe,Cafes,4.5,54,8600 14th Ave S,Seattle,WA,98108
1746,r1U_F11TXh2Qw0cJXdCHHg,(425) 825-5830,arbat-natural-foods-kirkland,Arbat Natural Foods,"Specialty Food, Grocery",4.5,14,12053 124th Ave NE,Kirkland,WA,98034
1747,8maGakQk9VZWI_3wAeZClQ,(206) 901-9225,bamboo-garden-teriyaki-burien,Bamboo Garden Teriyaki,Japanese,3.5,31,17652 1st Ave S,Burien,WA,98148
1748,B-S5jmoqyc3SHPCJyotcEw,(425) 577-9220,honey-crumb-cake-studio-seattle-2,Honey Crumb Cake Studio,Custom Cakes,5.0,21,177 Western Ave W,Seattle,WA,98119
1749,GfzM7mQ2b7oL-jv274AeoQ,(425) 373-5437,living-montessori-education-community-bellevue,Living Montessori Education Community,Montessori Schools,3.5,13,2445 140th Ave NE,Bellevue,WA,98005
1750,llpWeucbKGClU61BhQKKvw,(425) 432-1004,four-corners-bar-and-grill-maple-valley-2,Four Corners Bar & Grill,"American (Traditional), Bars",2.5,17,26905 Maple Valley Black Diamond Rd SE,Maple Valley,WA,98038
1751,dbxa76l7XuXkeSjWJsoNHQ,(425) 643-2288,shell-bellevue-5,Shell,"Convenience Stores, Gas Stations",1.5,11,2659 148th Ave SE,Bellevue,WA,98007
1752,xG6pwkaPSVFgcW4c19DYxQ,(206) 545-3804,parisian-star-desserts-seattle,Parisian Star Desserts,Bakeries,5.0,2,5601 1st Ave S,Seattle,WA,98108
1753,_0njZVH4dgO47QtvfpaALg,(253) 880-6439,el-naranjo-seattle,El Naranjo,"Mexican, Food Trucks",4.0,43,7200 Aurora Ave N,Seattle,WA,98103
1754,iCQKi62FXV4KoQyOfTAyDQ,(206) 634-0183,voulas-offshore-cafe-seattle,Voula's Offshore Cafe,"Breakfast & Brunch, Cafes, Greek",4.0,549,658 NE Northlake Way,Seattle,WA,98105
1755,C64n9gEsewLsKPgfdp4E5g,(425) 398-1045,sparkman-cellars-woodinville-3,Sparkman Cellars,Wineries,4.5,28,19501 144th Ave NE,Woodinville,WA,98072
1756,Bc_qzviSbiXcjsVbvI-Bjw,(425) 449-9672,crisp-creperie-auburn-4,Crisp Creperie,"Creperies, Food Trucks",4.5,55,,Auburn,WA,98001
1757,wZfXb_fHOE-K96dO7qPT4Q,(206) 622-6578,union-deli-la-puget-sound-plaza-building-seattle,Union Deli La Puget Sound Plaza Building,Restaurants,3.0,5,1325 4th Ave,Seattle,WA,98101
1758,L7-g8wjhGZA_f_ribPvOfA,(253) 941-8173,brickyard-pub-federal-way,Brickyard Pub,Dive Bars,3.0,27,28845 Military Rd S,Federal Way,WA,98003
1759,x8BFKHu7ajvXLOA0_33bbg,(206) 602-6120,old-stove-brewing-seattle-3,Old Stove Brewing,Brewpubs,4.0,57,1901 Western Ave,Seattle,WA,98101
1760,t_quzkIkA9TH3BnOo9Paew,(206) 878-1205,dee-des-moines-thai-cuisine-des-moines-3,Dee Des Moines Thai Cuisine,Thai,4.5,138,21630 7th Pl S,Des Moines,WA,98198
1761,9ENl2xewzNwAKLgz3gFwtw,(425) 686-9463,robert-ramsay-cellars-woodinville,Robert Ramsay Cellars,"Wineries, Venues & Event Spaces",4.5,12,19495 144th Ave NE,Woodinville,WA,98072
1762,H8QTymC6x016WYDvFsBrRA,(206) 403-1294,lil-woodys-seattle-6,Li'l Woody's,Burgers,4.0,56,9807 16th Ave SW,Seattle,WA,98106
1763,xHYo1w43oNLRyUPRbkRSaQ,(206) 286-6610,westlake-deli-and-grocery-seattle,Westlake Deli & Grocery,"Delis, Convenience Stores",3.5,15,2132 Westlake Ave N,Seattle,WA,98109
1764,wfZ3NpfoUaFbhyFiKzVb7g,(206) 403-1228,mollusk-seattle-2,Mollusk,"American (New), Breweries, Asian Fusion",3.5,148,803 Dexter Ave N,Seattle,WA,98109
1765,wvEGC525cGJZGmqVFJW57A,(425) 455-2033,bis-on-main-bellevue,Bis On Main,"American (New), Bars, Steakhouses",4.0,354,10213 Main St,Bellevue,WA,98004
1766,30pmd-END3Vaf6la6mo9hA,(425) 614-6558,burger-n-gyros-redmond,Burger N Gyros,"Halal, Burgers, Indian",3.5,56,16541 Redmond Way,Redmond,WA,98052
1767,sVPSOpEOKaajPPD7knTAEw,(425) 455-4787,tiki-car-wash-bellevue,Tiki Car Wash,"Car Wash, Gas Stations",4.5,13,11909 NE 8th St,Bellevue,WA,98005
1768,h9H2FjDOjJ5cJFJ-SxSrfw,(206) 242-0171,taco-time-burien,Taco Time,Mexican,2.5,26,15305 8th SW,Burien,WA,98166
1769,dalVJm2Yh0N1suuG7NP1xA,(206) 526-5653,laughs-comedy-club-seattle-seattle-2,Laughs Comedy Club- Seattle,Comedy Clubs,4.0,149,5220 Roosevelt Way NE,Seattle,WA,98105
1770,vwlpQ7lRMYHSOfYY-MN07A,(425) 818-9522,suite-j-catering-and-events-woodinville,Suite J: Catering & Events,Caterers,5.0,1,,Woodinville,WA,98072
1771,x8UKDx9HWpUqhriWQzKBOg,(425) 818-9522,crave-by-suite-j-seattle,Crave by Suite J,"Food Trucks, Mexican",2.0,1,,Seattle,WA,98105
1772,K4L7keIAXIO-wNNJM3coIA,(425) 228-7415,angelos-pizza-and-pasta-house-renton,Angelo's Pizza & Pasta House,"Pizza, Italian, Sandwiches",4.0,123,3809 NE 4th St,Renton,WA,98056
1773,rmQD5bJUWMtvrx3Oq1HvmQ,(360) 802-2100,papa-murphys-enumclaw,Papa Murphy's,Pizza,4.0,6,348 Roosevelt Avenue E,Enumclaw,WA,98022
1774,DuNz_AHkKv1_lWAaZXuvOA,(425) 844-3050,pho-thailand-duvall,Pho Thailand,"Vietnamese, Thai",4.0,41,15820 Main St NE,Duvall,WA,98019
1775,WWgAFiXpjVmmr35eL9uYwQ,(206) 966-0923,taqueria-tonita-lake-forest-park-2,Taqueria Tonita,"Mexican, Food Trucks",4.5,11,16827 NE Bothell Way,Lake Forest Park,WA,98155
1776,OMli1MceoGXPIwdCYvqwcw,(425) 702-2466,romios-pizza-and-pasta-redmond,Romio's Pizza & Pasta,Pizza,2.5,66,16801 Redmond Way,Redmond,WA,98052
1777,vFHzvG2XNQBHz4S-JzHjtg,(206) 938-5088,the-original-bakery-seattle,The Original Bakery,"Bakeries, Donuts",4.5,120,9253 45th Ave SW,Seattle,WA,98136
1778,thfV7eb3P0WIgvw7lKcACA,(206) 937-1148,azuma-sushi-seattle,Azuma Sushi,"Sushi Bars, Japanese",3.5,253,4533 California Ave SW,Seattle,WA,98116
1779,_2S7xumydq6B_fcwvknqxw,(206) 860-1556,mikado-seattle,Mikado,"Sushi Bars, Steakhouses, Teppanyaki",3.5,101,1306 S King St,Seattle,WA,98144
1780,uT3-BP41Tyw0CQvY1kI-1w,(425) 563-8388,red-swirl-duvall,Red Swirl,Ice Cream & Frozen Yogurt,3.0,8,15715 Main St NE,Duvall,WA,98019
1781,1cBTgfLO2HXrj6n5tbYUdg,(425) 398-9463,tandem-dinner-and-wine-bar-woodinville,Tandem Dinner & Wine Bar,"Wine Bars, Seafood, Steakhouses",4.0,154,15029 Woodinville-Redmond Rd,Woodinville,WA,98072
1782,XUudV5dnWVMMxHd9696d2Q,(206) 725-5510,mayas-restaurant-seattle,Mayas Restaurant,"Latin American, Tex-Mex, Vegetarian",3.5,109,9447 Rainier Ave S,Seattle,WA,98118
1783,Vp_aqShxh-o4rIwYynogig,(425) 747-4633,o-bop-bellevue,O'BOP,"Korean, Barbeque",4.0,42,11 148th Ave SE,Bellevue,WA,98007
1784,-Ym-Y_Pd_D7NbHrpEuDfBg,(206) 256-1499,le-pichet-seattle,Le Pichet,"French, Wine Bars, Brasseries",4.0,945,1933 1st Ave,Seattle,WA,98101
1785,CBP2EQvP6RrPqYaUJG5bkw,(206) 628-3190,seattles-best-teriyaki-seattle-2,Seattle's Best Teriyaki,Japanese,3.5,59,2445 4th Ave S,Seattle,WA,98134
1786,Lwg4Mzmxl9a6yDwWnMpghQ,(206) 322-3700,saigon-deli-seattle,Saigon Deli,"Vietnamese, Delis, Sandwiches",4.0,548,1237 S Jackson St,Seattle,WA,98144
1787,iyBOsGLVBl-OxTXpo_x0bg,(206) 284-0304,malenas-taco-shop-seattle-2,Malena's Taco Shop,Tacos,3.5,220,620 W McGraw St,Seattle,WA,98119
1788,DBXAX97k5yHXvrGS7I0R3Q,(425) 282-5472,peyrassol-cafe-renton-3,Peyrassol Cafe,Cafes,4.5,232,1083 Lake Washington Blvd N,Renton,WA,98056
1789,J0OYERKKIzEBdv1YY8kCIg,(425) 488-1983,j-bookwalter-tasting-studio-woodinville,J Bookwalter Tasting Studio,Wineries,4.0,43,14810 NE 145th St,Woodinville,WA,98072
1790,IsNGdkrf6SPoo3jBHPhw3w,(206) 634-2110,murphys-pub-seattle,Murphy's Pub,"Irish, Irish Pub",3.5,197,1928 N 45th St,Seattle,WA,98103
1791,fQtmD4DP12fMlrAnfC-zGA,(206) 322-2820,piroshki-on-3rd-seattle-2,Piroshki on 3rd,"Russian, Bakeries, Cafes",4.0,268,710 3rd Ave,Seattle,WA,98104
1792,WCjwaVo5aMyPb6t8p9ioyA,(206) 940-0257,low-on-the-hog-seattle-2,Low On The Hog,"Soup, Salad, Food Trucks",3.5,3,,Seattle,WA,98108
1793,5FSwUssGpGH1kXr9uhEdLQ,(206) 632-7060,jai-thai-seattle-7,Jai Thai,Thai,3.0,351,3425 Fremont Ave N,Seattle,WA,98103
1794,f81dE7c7XMwLVCf9R2nbXA,(253) 813-9768,khon-kaen-thai-cafe-auburn,Khon Kaen Thai Cafe,"Thai, Breakfast & Brunch, Asian Fusion",4.5,71,5001 Auburn Way N,Auburn,WA,98002
1795,xVuyUBFKfihOWSmccDj_1g,(253) 813-9630,allegro-performing-arts-academy-kent,Allegro Performing Arts Academy,"Performing Arts, Dance Schools",5.0,9,222 Central Ave S,Kent,WA,98032
1796,3xhRHmsj-SR7TycizmeBuw,(206) 466-2434,nacho-borracho-seattle,Nacho Borracho,"Tex-Mex, Cocktail Bars, Mexican",3.5,180,209 Broadway E,Seattle,WA,98102
1797,lGVfEtjoQZN2zP0zepX1AA,(206) 981-9009,girls-gone-bbq-seattle,Girls Gone BBQ,"Barbeque, Caterers, Food Stands",4.5,33,,Seattle,WA,98126
1798,_Ny2q_KNS8MG88E5S_ikLA,(206) 789-9643,molly-maguires-seattle-2,Molly Maguires,Irish Pub,4.0,58,610 NW 65th St,Seattle,WA,98117
1799,i8eTI5Q_ccktvcu7-SeiJw,(206) 682-2721,gyros-place-seattle-2,Gyros Place,"Greek, Mediterranean",3.0,14,1501 4th Ave,Seattle,WA,98101
1800,PTId0NuDU5epcg5oy5reBg,(206) 374-0866,new-horizons-ministries-seattle-2,New Horizons Ministries,Community Service/Non-Profit,3.5,5,2709 3rd Ave,Seattle,WA,98121
1801,lAWHDGo0gC_WDHnlhdoMxw,(509) 787-5586,beaumont-cellar-quincy,Beaumont Cellar,Wineries,4.5,8,8634 Rd U NW,Quincy,WA,98848
1802,86PT6INg9iuEPWUZN6-OYA,(425) 251-9099,99-ranch-market-kent,99 Ranch Market,International Grocery,3.0,123,18230 E Valley Hwy,Kent,WA,98032
1803,-uouGO22OtVjDNYkrKodEQ,(206) 919-6882,chevron-renton-7,Chevron,Gas Stations,2.0,2,15355 Renton Maple Valley Hwy,Renton,WA,98058
1804,QlW0MiuTTjbnweEmE4wMQw,(253) 856-9160,benson-mart-kent,Benson Mart,Convenience Stores,5.0,1,20712 108th Ave SE,Kent,WA,98031
1805,-RIKVASWIikeu8EGDS0dpA,(206) 762-2535,red-apple-markets-seattle-3,Red Apple Markets,Grocery,3.5,8,9627 Des Moines Memorial Dr,Seattle,WA,98108
1806,RLcoiY5rSKXW7soPWY6WSA,(206) 588-1079,bluebird-seattle-3,Bluebird,Ice Cream & Frozen Yogurt,4.0,58,3515 Fremont Ave N,Seattle,WA,98103
1807,-lUYqNtsAp7NCInfoo8n3A,(206) 303-7076,taco-from-morocco-seattle,Taco From Morocco,Food Trucks,5.0,1,Broadway & E Pike St,Seattle,WA,98122
1808,crZp5-JAsKgWkW1akEYJsQ,(206) 937-8977,the-westy-seattle-2,The Westy,"Sports Bars, Cocktail Bars, American (New)",4.5,174,7908 35th Ave SW,Seattle,WA,98126
1809,z6M4fV3WtrZnwe555A7r4w,(253) 850-4531,el-senor-pollo-de-kent-kent,El Senor Pollo De Kent,"Chicken Wings, Mexican",4.5,33,501 Central Ave N,Kent,WA,98032
1810,GfhjHBEvTHGJxXYIH7hlMw,(253) 854-2039,7-eleven-kent-12,7-Eleven,"Convenience Stores, Coffee & Tea",1.5,5,24012 104th Ave SE,Kent,WA,98031
1811,1gAVQR_8DmgGkVTPphCrSA,(253) 630-3716,subway-covington-10,Subway,"Sandwiches, Fast Food",2.0,8,17432 SE 270th Pl,Covington,WA,98042
1812,IvJvESCuU2-KVD18crMcpg,(425) 888-0212,76-gas-station-north-bend,76 Gas Station,"Gas Stations, Convenience Stores",1.0,1,520 E North Bend Way,North Bend,WA,98045
1813,i0IISmUQtB6IH1OlZn13hQ,(253) 859-3236,punjab-sweets-kent-2,Punjab Sweets,"Indian, Desserts, Vegetarian",3.5,199,23617 104th Ave SE,Kent,WA,98031
1814,qznc7_yV0VEWtgO27ywhjA,(206) 525-7747,the-zouave-restaurant-seattle,The Zouave Restaurant,"Italian, French",4.5,172,2615 NE 65th St,Seattle,WA,98115
1815,C8ZT659Wp4cr5wLR_UDukw,(206) 789-6441,chef-liao-asian-fusion-cuisine-seattle,Chef Liao Asian Fusion Cuisine,"Asian Fusion, Chinese",4.0,295,6012 Phinney Ave N,Seattle,WA,98103
1816,iucs2Hi0rsDWm1rGg8lawQ,(206) 254-0500,springhill-suites-seattle-downtown-south-lake-union-seattle,SpringHill Suites Seattle Downtown/South Lake Union,Hotels,3.5,145,1800 Yale Ave,Seattle,WA,98101
1817,lxdBI2FAlV8YKAtAnVwVvA,(206) 329-4700,fuel-seattle,Fuel,Coffee & Tea,4.0,102,610 19th Ave E,Seattle,WA,98112
1818,6_eL7HRiG44NzUgjJHkI8g,(206) 527-2676,wedgwood-ale-house-and-cafe-seattle-2,Wedgwood Ale House & Cafe,"Pubs, American (Traditional)",3.5,130,8515 35th Ave NE,Seattle,WA,98115
1819,s0I4RzoT5hv0OwTlt0lJEg,(253) 351-8888,baja-burrito-auburn-2,Baja Burrito,"Mexican, Fast Food",3.5,7,1702 Auburn Way N,Auburn,WA,98002
1820,H_0PT7Q4oq1AryHo4m-zTw,(425) 888-2025,thai-eatery-snoqualmie-2,Thai Eatery,Thai,4.0,118,8020 Douglas Ave SE,Snoqualmie,WA,98065
1821,-MOfF17B3_N0y-Ocgo9gdA,(253) 833-8131,green-valley-meats-and-mini-market-auburn,Green Valley Meats & Mini Market,Meat Shops,4.0,47,12565 SE Green Valley Rd,Auburn,WA,98092
1822,W1wTGEeCcze0twOb_Rs79Q,(651) 493-2880,lancer-catering-mendota-heights,Lancer Catering,Caterers,2.0,10,1415 Mendota Heights Rd,Mendota Heights,MN,55120
1823,1VqwtGD6Tw2eP1-meZKDyw,(206) 623-0074,home-deli-market-seattle,Home Deli Market,"Delis, Grocery",3.5,27,500 Minor Ave N,Seattle,WA,98109
1824,DPaiFSd_4Vx-T7Z9vo2oKA,(206) 794-7295,7-sandwich-issaquah,7-Sandwich,"Persian/Iranian, Mediterranean, Food Trucks",4.0,9,55 NW Gilman Blvd,Issaquah,WA,98029
1825,q_RfDXX1WLWrXS52A_6IKA,(425) 402-9606,woodland-terrace-bothell,Woodland Terrace,"Retirement Homes, Assisted Living Facilities, Memory Care",5.0,1,17502 102nd Ave NE,Bothell,WA,98011
1826,G08P63Baz7qhEgfl94jlJQ,(206) 517-5572,seven-coffee-roasters-seattle-2,Seven Coffee Roasters,"Coffee & Tea, Coffee Roasteries, Cafes",4.5,50,2007 NE Ravenna Blvd,Seattle,WA,98105
1827,ZpCKdNNHtu0iwwgEGsF-0A,(425) 868-6900,tony-maronis-pizza-redmond,Tony Maroni's Pizza,Pizza,4.5,53,22310 NE Marketplace Dr,Redmond,WA,98053
1828,vuwWDkG_3YEOKMf9M9Ragw,(206) 592-1751,76-gas-station-seatac,76 Gas Station,Gas Stations,1.0,3,20619 Military Rd S,Seatac,WA,98198
1829,sVEx9MjPVf1f-0qephbBLg,(253) 528-0500,h-mart-federal-way,H Mart,International Grocery,4.0,193,31217 Pacific Hwy S,Federal Way,WA,98003
1830,CG-AXpQTraJZKsQyeLDnuQ,(253) 395-4566,little-deli-mart-kent,Little Deli Mart,"Grocery, Delis",4.0,5,19243 84th Ave S,Kent,WA,98032
1831,lj_PZ56a3GI4snjxN1qOmQ,(206) 706-9352,gorditos-seattle-2,Gordito's,Mexican,4.0,683,213 N 85th St,Seattle,WA,98103
1832,Evp9rNgSVT41pCo4oZxXPg,(425) 226-7770,pizza-time-renton,Pizza Time,Pizza,4.0,61,2000 Benson Rd S,Renton,WA,98055
1833,hygivmZmOdtuhCSp2DciFw,(206) 283-3366,wild-salmon-seafood-market-seattle,Wild Salmon Seafood Market,Seafood Markets,4.0,46,1900 W Nickerson St,Seattle,WA,98119
1834,tkw5IVN0pf3Hv6_jzrK-Dg,(206) 932-5100,spiros-pizza-and-pasta-seattle,Spiro's Pizza & Pasta,Pizza,4.0,84,3401 California Ave SW,Seattle,WA,98116
1835,jiDZOoqEkUd-neZc5rTWRg,(206) 772-3112,7-eleven-seattle-62,7-Eleven,"Convenience Stores, Gas Stations, Coffee & Tea",2.0,6,12848 Mlk Way S,Seattle,WA,98178
1836,Cx7Pniw1SCdbVx_3aJDjvw,(206) 250-6961,brandon-vukelich-exp-realty-auburn,Brandon Vukelich - eXp Realty,Real Estate Agents,5.0,1,,Auburn,WA,98001
1837,GZ_wITLsv08T-OTXPoGKNQ,(206) 367-5562,flo-annas-diner-shoreline,Flo-Anna's Diner,Diners,4.0,130,14707 Bothell Way NE,Shoreline,WA,98155
1838,pLKi8-z4yj07mWoUj5Dfyw,(425) 450-4004,fogo-de-chão-brazilian-steakhouse-bellevue-5,Fogo de Chão Brazilian Steakhouse,"Brazilian, Steakhouses",4.0,316,440 Bellevue Way NE,Bellevue,WA,98004
1839,V0kzx9qcy-8EQsunHpyJYQ,(206) 324-4091,malay-satay-hut-seattle,Malay Satay Hut,"Malaysian, Singaporean",4.0,150,212 12th Ave S,Seattle,WA,98144
1840,h_uBNJO_Mv8Rqgv1add4wg,(206) 324-1442,14-carrot-cafe-seattle,14 Carrot Cafe,"Breakfast & Brunch, Cafes",3.5,237,2305 Eastlake Ave E,Seattle,WA,98102
1841,7W3Yd0kF6gjX1FdhtXssVg,(425) 432-8488,el-caporal-maple-valley,El Caporal,Mexican,3.5,68,26915 Maple Valley Black Diamond,Maple Valley,WA,98038
1842,94axOjV6gZ5uVQxUl0ZwtQ,(425) 417-9725,celaeno-winery-woodinville,Celaeno Winery,Wineries,4.5,29,15007 Woodinville Redmond Rd,Woodinville,WA,98072
1843,-6wmNfE-TA4HWCJhnmZGUQ,(206) 525-4011,olympic-pizza-and-pasta-seattle,Olympic Pizza & Pasta,"Pizza, Italian, Greek",4.5,108,6413 Roosevelt Way NE,Seattle,WA,98115
1844,qgp_LFOZ58mjPV0PoX5GSg,(425) 424-3900,willows-lodge-woodinville,Willows Lodge,Hotels,4.5,273,14580 N.E. 145th St,Woodinville,WA,98072
1845,rM9fT2rlcmZtwLjHAlGBxQ,(206) 783-5080,india-bistro-seattle,India Bistro,"Indian, Buffets",3.5,326,2301 NW Market St,Seattle,WA,98107
1846,nDvwrhWdB7kjIwn2Z83lSQ,(206) 749-9855,seattle-best-tea-seattle,Seattle Best Tea,"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies",4.5,228,506 S King St,Seattle,WA,98104
1847,AM4GMj6_uBqJ6wiZ1PkC2Q,(206) 782-9005,razzís-pizzería-seattle-4,Razzís Pizzería,"Pizza, Gluten-Free, Vegan",3.5,601,8523 Greenwood Ave N,Seattle,WA,98103
1848,b-mSP42jWD_qDSoToKFNUw,(949) 727-0959,yard-house-irvine-3,Yard House,American (Traditional),3.5,23,8001 Irvine Center Dr,Irvine,CA,92618
1849,jLcAshvvl5GD4h0gb3L2ew,(206) 789-9513,home-espresso-repair-and-cafe-seattle,Home Espresso Repair and Cafe,Appliances & Repair,4.5,39,6501 Phinney Ave N,Seattle,WA,98103
1850,e8c8b0mkkwlVYvlVce8hoQ,(253) 397-4329,garcias-mexican-restaurant-and-cantina-auburn,Garcia's Mexican Restaurant & Cantina,Mexican,4.0,69,321 Auburn Way N,Auburn,WA,98002
